eps,shape,dist,mode,epoch,sigma
0.8,r0.8_0,0.6431156811554433,scratch,11,0.12527799606323242
0.8,r0.8_0,0.6431156811554433,scratch,12,0.11891382187604904
0.8,r0.8_0,0.6431156811554433,scratch,13,0.12093568593263626
0.8,r0.8_0,0.6431156811554433,scratch,14,0.11204550415277481
0.8,r0.8_0,0.6431156811554433,scratch,15,0.1131654903292656
0.8,r0.8_0,0.6431156811554433,scratch,16,0.10957100242376328
0.8,r0.8_0,0.6431156811554433,scratch,17,0.10599914193153381
0.8,r0.8_0,0.6431156811554433,scratch,18,0.10679461061954498
0.8,r0.8_0,0.6431156811554433,scratch,19,0.10391654074192047
0.8,r0.8_0,0.6431156811554433,scratch,20,0.10470641404390335
0.8,r0.8_0,0.6431156811554433,scratch,21,0.10526946187019348
0.8,r0.8_0,0.6431156811554433,scratch,22,0.1003851369023323
0.8,r0.8_0,0.6431156811554433,scratch,23,0.10240251570940018
0.8,r0.8_0,0.6431156811554433,scratch,24,0.09511581808328629
0.8,r0.8_0,0.6431156811554433,scratch,25,0.09094484895467758
0.8,r0.8_0,0.6431156811554433,scratch,26,0.09496446698904037
0.8,r0.8_0,0.6431156811554433,scratch,27,0.09258686006069183
0.8,r0.8_0,0.6431156811554433,scratch,28,0.09260441362857819
0.8,r0.8_0,0.6431156811554433,scratch,29,0.09293139725923538
0.8,r0.8_0,0.6431156811554433,scratch,30,0.08659286051988602
0.8,r0.8_0,0.6431156811554433,scratch,31,0.08999897539615631
0.8,r0.8_0,0.6431156811554433,scratch,32,0.09434337913990021
0.8,r0.8_0,0.6431156811554433,scratch,33,0.09139994531869888
0.8,r0.8_0,0.6431156811554433,scratch,34,0.09197195619344711
0.8,r0.8_0,0.6431156811554433,scratch,35,0.0859290212392807
0.8,r0.8_0,0.6431156811554433,scratch,36,0.0881478488445282
0.8,r0.8_0,0.6431156811554433,scratch,37,0.08773797750473022
0.8,r0.8_0,0.6431156811554433,scratch,38,0.08744142204523087
0.8,r0.8_0,0.6431156811554433,scratch,39,0.08523164689540863
0.8,r0.8_0,0.6431156811554433,scratch,40,0.08241698890924454
0.8,r0.8_0,0.6431156811554433,scratch,41,0.08721495419740677
0.8,r0.8_0,0.6431156811554433,scratch,42,0.0836644098162651
0.8,r0.8_0,0.6431156811554433,scratch,43,0.08392105996608734
0.8,r0.8_0,0.6431156811554433,scratch,44,0.08287929743528366
0.8,r0.8_0,0.6431156811554433,scratch,45,0.08325143903493881
0.8,r0.8_0,0.6431156811554433,scratch,46,0.0802508145570755
0.8,r0.8_0,0.6431156811554433,scratch,47,0.07793522626161575
0.8,r0.8_0,0.6431156811554433,scratch,48,0.07636505365371704
0.8,r0.8_0,0.6431156811554433,scratch,49,0.08339853584766388
0.8,r0.8_0,0.6431156811554433,scratch,50,0.07641938328742981
0.8,r0.8_0,0.6431156811554433,scratch,51,0.07679368555545807
0.8,r0.8_0,0.6431156811554433,scratch,52,0.07849351316690445
0.8,r0.8_0,0.6431156811554433,scratch,53,0.08075582981109619
0.8,r0.8_0,0.6431156811554433,scratch,54,0.07715722918510437
0.8,r0.8_0,0.6431156811554433,scratch,55,0.07517353445291519
0.8,r0.8_0,0.6431156811554433,scratch,56,0.07408555597066879
0.8,r0.8_0,0.6431156811554433,scratch,57,0.07710237801074982
0.8,r0.8_0,0.6431156811554433,scratch,58,0.07576871663331985
0.8,r0.8_0,0.6431156811554433,scratch,59,0.07573062181472778
0.8,r0.8_0,0.6431156811554433,scratch,60,0.07555051892995834
0.8,r0.8_0,0.6431156811554433,scratch,61,0.07620453089475632
0.8,r0.8_0,0.6431156811554433,scratch,62,0.07351213693618774
0.8,r0.8_0,0.6431156811554433,scratch,63,0.07379423081874847
0.8,r0.8_0,0.6431156811554433,scratch,64,0.0717092752456665
0.8,r0.8_0,0.6431156811554433,scratch,65,0.07198558002710342
0.8,r0.8_0,0.6431156811554433,scratch,66,0.07228020578622818
0.8,r0.8_0,0.6431156811554433,scratch,67,0.07435774803161621
0.8,r0.8_0,0.6431156811554433,scratch,68,0.07684821635484695
0.8,r0.8_0,0.6431156811554433,scratch,69,0.07306772470474243
0.8,r0.8_0,0.6431156811554433,scratch,70,0.07315611094236374
0.8,r0.8_0,0.6431156811554433,scratch,71,0.07347788661718369
0.8,r0.8_0,0.6431156811554433,scratch,72,0.07086017727851868
0.8,r0.8_0,0.6431156811554433,scratch,73,0.07252613455057144
0.8,r0.8_0,0.6431156811554433,scratch,74,0.07087478041648865
0.8,r0.8_0,0.6431156811554433,scratch,75,0.0719020813703537
0.8,r0.8_0,0.6431156811554433,scratch,76,0.06694929301738739
0.8,r0.8_0,0.6431156811554433,scratch,77,0.07040347158908844
0.8,r0.8_0,0.6431156811554433,scratch,78,0.06707267463207245
0.8,r0.8_0,0.6431156811554433,scratch,79,0.07000157982110977
0.8,r0.8_0,0.6431156811554433,scratch,80,0.06934209167957306
0.8,r0.8_0,0.6431156811554433,scratch,81,0.06921016424894333
0.8,r0.8_0,0.6431156811554433,scratch,82,0.06809647381305695
0.8,r0.8_0,0.6431156811554433,scratch,83,0.06627928465604782
0.8,r0.8_0,0.6431156811554433,scratch,84,0.06763667613267899
0.8,r0.8_0,0.6431156811554433,scratch,85,0.06948316842317581
0.8,r0.8_0,0.6431156811554433,scratch,86,0.06745399534702301
0.8,r0.8_0,0.6431156811554433,scratch,87,0.06703080236911774
0.8,r0.8_0,0.6431156811554433,scratch,88,0.06769970804452896
0.8,r0.8_0,0.6431156811554433,scratch,89,0.06800898164510727
0.8,r0.8_0,0.6431156811554433,scratch,90,0.06719005107879639
0.8,r0.8_0,0.6431156811554433,scratch,91,0.06627612560987473
0.8,r0.8_0,0.6431156811554433,scratch,92,0.06599906831979752
0.8,r0.8_0,0.6431156811554433,scratch,93,0.06538927555084229
0.8,r0.8_0,0.6431156811554433,scratch,94,0.0675305500626564
0.8,r0.8_0,0.6431156811554433,scratch,95,0.06604498624801636
0.8,r0.8_0,0.6431156811554433,scratch,96,0.06731700152158737
0.8,r0.8_0,0.6431156811554433,scratch,97,0.06560096889734268
0.8,r0.8_0,0.6431156811554433,scratch,98,0.06931038945913315
0.8,r0.8_0,0.6431156811554433,scratch,99,0.06335640698671341
0.8,r0.8_0,0.6431156811554433,scratch,100,0.06461837887763977
0.8,r0.8_0,0.6431156811554433,scratch,101,0.0645676925778389
0.8,r0.8_0,0.6431156811554433,scratch,102,0.06592996418476105
0.8,r0.8_0,0.6431156811554433,scratch,103,0.06499054282903671
0.8,r0.8_0,0.6431156811554433,scratch,104,0.06566020846366882
0.8,r0.8_0,0.6431156811554433,scratch,105,0.06343633681535721
0.8,r0.8_0,0.6431156811554433,scratch,106,0.06312668323516846
0.8,r0.8_0,0.6431156811554433,scratch,107,0.06511026620864868
0.8,r0.8_0,0.6431156811554433,scratch,108,0.06691234558820724
0.8,r0.8_0,0.6431156811554433,scratch,109,0.0666426420211792
0.8,r0.8_0,0.6431156811554433,scratch,110,0.062832310795784
0.8,r0.8_0,0.6431156811554433,scratch,111,0.06465910375118256
0.8,r0.8_0,0.6431156811554433,scratch,112,0.06534407287836075
0.8,r0.8_0,0.6431156811554433,scratch,113,0.062370430678129196
0.8,r0.8_0,0.6431156811554433,scratch,114,0.06278084218502045
0.8,r0.8_0,0.6431156811554433,scratch,115,0.06285227090120316
0.8,r0.8_0,0.6431156811554433,scratch,116,0.0632355809211731
0.8,r0.8_0,0.6431156811554433,scratch,117,0.0622943714261055
0.8,r0.8_0,0.6431156811554433,scratch,118,0.06493694335222244
0.8,r0.8_0,0.6431156811554433,scratch,119,0.06488560140132904
0.8,r0.8_0,0.6431156811554433,scratch,120,0.06409215927124023
0.8,r0.8_0,0.6431156811554433,scratch,121,0.06342349201440811
0.8,r0.8_0,0.6431156811554433,scratch,122,0.060671206563711166
0.8,r0.8_0,0.6431156811554433,scratch,123,0.06101790815591812
0.8,r0.8_0,0.6431156811554433,scratch,124,0.06045413017272949
0.8,r0.8_0,0.6431156811554433,scratch,125,0.06276810169219971
0.8,r0.8_0,0.6431156811554433,scratch,126,0.060622941702604294
0.8,r0.8_0,0.6431156811554433,scratch,127,0.06129371002316475
0.8,r0.8_0,0.6431156811554433,scratch,128,0.06305280327796936
0.8,r0.8_0,0.6431156811554433,scratch,129,0.05973367020487785
0.8,r0.8_0,0.6431156811554433,scratch,130,0.061742596328258514
0.8,r0.8_0,0.6431156811554433,scratch,131,0.0607873760163784
0.8,r0.8_0,0.6431156811554433,scratch,132,0.06215822696685791
0.8,r0.8_0,0.6431156811554433,scratch,133,0.05954408273100853
0.8,r0.8_0,0.6431156811554433,scratch,134,0.05984538048505783
0.8,r0.8_0,0.6431156811554433,scratch,135,0.05990298092365265
0.8,r0.8_0,0.6431156811554433,scratch,136,0.06096906587481499
0.8,r0.8_0,0.6431156811554433,scratch,137,0.05974131077528
0.8,r0.8_0,0.6431156811554433,scratch,138,0.0605640634894371
0.8,r0.8_0,0.6431156811554433,scratch,139,0.06033285707235336
0.8,r0.8_0,0.6431156811554433,scratch,140,0.05987287312746048
0.8,r0.8_0,0.6431156811554433,scratch,141,0.05967111513018608
0.8,r0.8_0,0.6431156811554433,scratch,142,0.05988654866814613
0.8,r0.8_0,0.6431156811554433,scratch,143,0.059062980115413666
0.8,r0.8_0,0.6431156811554433,scratch,144,0.05850038304924965
0.8,r0.8_0,0.6431156811554433,scratch,145,0.05954626947641373
0.8,r0.8_0,0.6431156811554433,scratch,146,0.06033451110124588
0.8,r0.8_0,0.6431156811554433,scratch,147,0.059216029942035675
0.8,r0.8_0,0.6431156811554433,scratch,148,0.0591285265982151
0.8,r0.8_0,0.6431156811554433,scratch,149,0.05965765565633774
0.8,r0.8_0,0.6431156811554433,scratch,150,0.05942954123020172
0.8,r0.8_0,0.6431156811554433,scratch,151,0.05938602238893509
0.8,r0.8_0,0.6431156811554433,scratch,152,0.057883262634277344
0.8,r0.8_0,0.6431156811554433,scratch,153,0.059294693171978
0.8,r0.8_0,0.6431156811554433,scratch,154,0.058759771287441254
0.8,r0.8_0,0.6431156811554433,scratch,155,0.05779971182346344
0.8,r0.8_0,0.6431156811554433,scratch,156,0.05775408074259758
0.8,r0.8_0,0.6431156811554433,scratch,157,0.05691492557525635
0.8,r0.8_0,0.6431156811554433,scratch,158,0.05860843136906624
0.8,r0.8_0,0.6431156811554433,scratch,159,0.0587119497358799
0.8,r0.8_0,0.6431156811554433,scratch,160,0.05756678059697151
0.8,r0.8_0,0.6431156811554433,scratch,161,0.05814962089061737
0.8,r0.8_0,0.6431156811554433,scratch,162,0.059123698621988297
0.8,r0.8_0,0.6431156811554433,scratch,163,0.05851367115974426
0.8,r0.8_0,0.6431156811554433,scratch,164,0.05814841762185097
0.8,r0.8_0,0.6431156811554433,scratch,165,0.05873705819249153
0.8,r0.8_0,0.6431156811554433,scratch,166,0.058661095798015594
0.8,r0.8_0,0.6431156811554433,scratch,167,0.0571439228951931
0.8,r0.8_0,0.6431156811554433,scratch,168,0.05744750425219536
0.8,r0.8_0,0.6431156811554433,scratch,169,0.05780384689569473
0.8,r0.8_0,0.6431156811554433,scratch,170,0.05774042010307312
0.8,r0.8_0,0.6431156811554433,scratch,171,0.057611312717199326
0.8,r0.8_0,0.6431156811554433,scratch,172,0.0584435798227787
0.8,r0.8_0,0.6431156811554433,warm,0,0.3894740045070648
0.8,r0.8_0,0.6431156811554433,warm,1,0.13907748460769653
0.8,r0.8_0,0.6431156811554433,warm,2,0.1149856373667717
0.8,r0.8_0,0.6431156811554433,warm,3,0.10433725267648697
0.8,r0.8_0,0.6431156811554433,warm,4,0.09468430280685425
0.8,r0.8_0,0.6431156811554433,warm,5,0.09030687808990479
0.8,r0.8_0,0.6431156811554433,warm,6,0.08890606462955475
0.8,r0.8_0,0.6431156811554433,warm,7,0.08450213819742203
0.8,r0.8_0,0.6431156811554433,warm,8,0.08166678249835968
0.8,r0.8_0,0.6431156811554433,warm,9,0.0794738158583641
0.8,r0.8_0,0.6431156811554433,warm,10,0.07891199737787247
0.8,r0.8_0,0.6431156811554433,warm,11,0.0785197764635086
0.8,r0.8_0,0.6431156811554433,warm,12,0.07571345567703247
0.8,r0.8_0,0.6431156811554433,warm,13,0.07290792465209961
0.8,r0.8_0,0.6431156811554433,warm,14,0.07418426126241684
0.8,r0.8_0,0.6431156811554433,warm,15,0.0731600970029831
0.8,r0.8_0,0.6431156811554433,warm,16,0.07067834585905075
0.8,r0.8_0,0.6431156811554433,warm,17,0.07091959565877914
0.8,r0.8_0,0.6431156811554433,warm,18,0.06996015459299088
0.8,r0.8_0,0.6431156811554433,warm,19,0.06974538415670395
0.8,r0.8_0,0.6431156811554433,warm,20,0.06837508082389832
0.8,r0.8_0,0.6431156811554433,warm,21,0.0674365684390068
0.8,r0.8_0,0.6431156811554433,warm,22,0.06775951385498047
0.8,r0.8_0,0.6431156811554433,warm,23,0.06769054383039474
0.8,r0.8_0,0.6431156811554433,warm,24,0.067111074924469
0.8,r0.8_0,0.6431156811554433,warm,25,0.06594300270080566
0.8,r0.8_0,0.6431156811554433,warm,26,0.06680407375097275
0.8,r0.8_0,0.6431156811554433,warm,27,0.06441503018140793
0.8,r0.8_0,0.6431156811554433,warm,28,0.06596606224775314
0.8,r0.8_0,0.6431156811554433,warm,29,0.06402283161878586
0.8,r0.8_0,0.6431156811554433,warm,30,0.06324649602174759
0.8,r0.8_0,0.6431156811554433,warm,31,0.06433053314685822
0.8,r0.8_0,0.6431156811554433,warm,32,0.06255628913640976
0.8,r0.8_0,0.6431156811554433,warm,33,0.061463337391614914
0.8,r0.8_0,0.6431156811554433,warm,34,0.06272146105766296
0.8,r0.8_0,0.6431156811554433,warm,35,0.0626310259103775
0.8,r0.8_0,0.6431156811554433,warm,36,0.061860695481300354
0.8,r0.8_0,0.6431156811554433,warm,37,0.06257820874452591
0.8,r0.8_0,0.6431156811554433,warm,38,0.0619206503033638
0.8,r0.8_0,0.6431156811554433,warm,39,0.06085309013724327
0.8,r0.8_0,0.6431156811554433,warm,40,0.06048993393778801
0.8,r0.8_0,0.6431156811554433,warm,41,0.060808803886175156
0.8,r0.8_0,0.6431156811554433,warm,42,0.06065933778882027
0.8,r0.8_0,0.6431156811554433,warm,43,0.061655592173337936
0.8,r0.8_0,0.6431156811554433,warm,44,0.06019294261932373
0.8,r0.8_0,0.6431156811554433,warm,45,0.059809647500514984
0.8,r0.8_0,0.6431156811554433,warm,46,0.059309445321559906
0.8,r0.8_0,0.6431156811554433,warm,47,0.05898834392428398
0.8,r0.8_0,0.6431156811554433,warm,48,0.0592026449739933
0.8,r0.8_0,0.6431156811554433,warm,49,0.059276025742292404
0.8,r0.8_0,0.6431156811554433,warm,50,0.060305558145046234
0.8,r0.8_0,0.6431156811554433,warm,51,0.05902616307139397
0.8,r0.8_0,0.6431156811554433,warm,52,0.05914688855409622
0.8,r0.8_0,0.6431156811554433,warm,53,0.05957912653684616
0.8,r0.8_0,0.6431156811554433,warm,54,0.059161487966775894
0.8,r0.8_0,0.6431156811554433,warm,55,0.05769829824566841
0.8,r0.8_0,0.6431156811554433,warm,56,0.058349933475255966
0.8,r0.8_0,0.6431156811554433,warm,57,0.05803520977497101
0.8,r0.8_0,0.6431156811554433,warm,58,0.05732929706573486
0.8,r0.8_0,0.6431156811554433,warm,59,0.056986428797245026
0.8,r0.8_0,0.6431156811554433,warm,60,0.05690095201134682
0.8,r0.8_0,0.6431156811554433,warm,61,0.05803171917796135
0.8,r0.8_0,0.6431156811554433,warm,62,0.05741776153445244
0.8,r0.8_0,0.6431156811554433,warm,63,0.05714397132396698
0.8,r0.8_0,0.6431156811554433,warm,64,0.056565675884485245
0.8,r0.8_0,0.6431156811554433,warm,65,0.05719175189733505
0.8,r0.8_0,0.6431156811554433,warm,66,0.057388611137866974
0.8,r0.8_0,0.6431156811554433,warm,67,0.05717908963561058
0.8,r0.8_0,0.6431156811554433,warm,68,0.05742832273244858
0.8,r0.8_0,0.6431156811554433,warm,69,0.0561075359582901
0.8,r0.8_0,0.6431156811554433,warm,70,0.05631706863641739
0.8,r0.8_0,0.6431156811554433,warm,71,0.056654635816812515
0.8,r0.8_0,0.6431156811554433,warm,72,0.05661846324801445
0.8,r0.8_0,0.6431156811554433,warm,73,0.05605112388730049
0.8,r0.8_0,0.6431156811554433,warm,74,0.05569576844573021
0.8,r0.8_0,0.6431156811554433,warm,75,0.055598895996809006
0.8,r0.8_0,0.6431156811554433,warm,76,0.056685738265514374
0.8,r0.8_0,0.6431156811554433,warm,77,0.055795278400182724
0.8,r0.8_0,0.6431156811554433,warm,78,0.05637267604470253
0.8,r0.8_0,0.6431156811554433,warm,79,0.05528266727924347
0.8,r0.8_0,0.6431156811554433,warm,80,0.0550277940928936
0.8,r0.8_0,0.6431156811554433,warm,81,0.05591960623860359
0.8,r0.8_0,0.6431156811554433,warm,82,0.05478335916996002
0.8,r0.8_0,0.6431156811554433,warm,83,0.0562177449464798
0.8,r0.8_0,0.6431156811554433,warm,84,0.05670906603336334
0.8,r0.8_0,0.6431156811554433,warm,85,0.055676594376564026
0.8,r0.8_0,0.6431156811554433,warm,86,0.0554913654923439
0.8,r0.8_0,0.6431156811554433,warm,87,0.05522290617227554
0.8,r0.8_0,0.6431156811554433,warm,88,0.05579008162021637
0.8,r0.8_0,0.6431156811554433,warm,89,0.055254027247428894
0.8,r0.8_0,0.6431156811554433,warm,90,0.05528833717107773
0.8,r0.8_0,0.6431156811554433,warm,91,0.055223409086465836
0.8,r0.8_0,0.6431156811554433,warm,92,0.055171020328998566
0.8,r0.8_0,0.6431156811554433,warm,93,0.05550941824913025
0.8,r0.8_0,0.6431156811554433,warm,94,0.05533580482006073
0.8,r0.8_0,0.6431156811554433,warm,95,0.05444297567009926
0.8,r0.8_0,0.6431156811554433,warm,96,0.05575275421142578
0.8,r0.8_0,0.6431156811554433,warm,97,0.054945118725299835
0.8,r0.8_0,0.6431156811554433,warm,98,0.05468433350324631
0.8,r0.8_0,0.6431156811554433,warm,99,0.05531122535467148
0.8,r0.8_0,0.6431156811554433,warm,100,0.05463508516550064
0.8,r0.8_0,0.6431156811554433,warm,101,0.055117495357990265
0.8,r0.8_0,0.6431156811554433,warm,102,0.05485577881336212
0.8,r0.8_0,0.6431156811554433,warm,103,0.054458439350128174
0.8,r0.8_0,0.6431156811554433,warm,104,0.05503784492611885
0.8,r0.8_0,0.6431156811554433,warm,105,0.05418086051940918
0.8,r0.8_0,0.6431156811554433,warm,106,0.05420394986867905
0.8,r0.8_0,0.6431156811554433,warm,107,0.05434061214327812
0.8,r0.8_0,0.6431156811554433,warm,108,0.05432840809226036
0.8,r0.8_0,0.6431156811554433,warm,109,0.05457380414009094
0.8,r0.8_0,0.6431156811554433,warm,110,0.054047614336013794
0.8,r0.8_0,0.6431156811554433,warm,111,0.054338328540325165
0.8,r0.8_0,0.6431156811554433,warm,112,0.05410795286297798
0.8,r0.8_0,0.6431156811554433,warm,113,0.054273996502161026
0.8,r0.8_0,0.6431156811554433,warm,114,0.05396232753992081
0.8,r0.8_0,0.6431156811554433,warm,115,0.05383497104048729
0.8,r0.8_0,0.6431156811554433,warm,116,0.05457526445388794
0.8,r0.8_0,0.6431156811554433,warm,117,0.05440092459321022
0.8,r0.8_0,0.6431156811554433,warm,118,0.054244525730609894
0.8,r0.8_0,0.6431156811554433,warm,119,0.054310280829668045
0.8,r0.8_0,0.6431156811554433,warm,120,0.05392473563551903
0.8,r0.8_0,0.6431156811554433,warm,121,0.053903400897979736
0.8,r0.8_0,0.6431156811554433,warm,122,0.05408373475074768
0.8,r0.8_0,0.6431156811554433,warm,123,0.05361894890666008
0.8,r0.8_0,0.6431156811554433,warm,124,0.054236289113759995
0.8,r0.8_0,0.6431156811554433,warm,125,0.05391028895974159
0.8,r0.8_0,0.6431156811554433,warm,126,0.05388696864247322
0.8,r0.8_0,0.6431156811554433,warm,127,0.05346091464161873
0.8,r0.8_0,0.6431156811554433,warm,128,0.05393107235431671
0.8,r0.8_0,0.6431156811554433,warm,129,0.05390053614974022
0.8,r0.8_0,0.6431156811554433,warm,130,0.05380759760737419
0.8,r0.8_0,0.6431156811554433,warm,131,0.05370287597179413
0.8,r0.8_0,0.6431156811554433,warm,132,0.054139211773872375
0.8,r0.8_0,0.6431156811554433,warm,133,0.053808171302080154
0.8,r0.8_0,0.6431156811554433,warm,134,0.05390338972210884
0.8,r0.8_0,0.6431156811554433,warm,135,0.05356350913643837
0.8,r0.8_0,0.6431156811554433,warm,136,0.053279291838407516
0.8,r0.8_0,0.6431156811554433,warm,137,0.053582414984703064
0.8,r0.8_0,0.6431156811554433,warm,138,0.05341748520731926
0.8,r0.8_0,0.6431156811554433,warm,139,0.053575195372104645
0.8,r0.8_0,0.6431156811554433,warm,140,0.0534823015332222
0.8,r0.8_0,0.6431156811554433,warm,141,0.05391395464539528
0.8,r0.8_0,0.6431156811554433,warm,142,0.0534832589328289
0.8,r0.8_0,0.6431156811554433,warm,143,0.05367673188447952
0.8,r0.8_0,0.6431156811554433,warm,144,0.05351005494594574
0.8,r0.8_0,0.6431156811554433,warm,145,0.05345084145665169
0.8,r0.8_0,0.6431156811554433,warm,146,0.05362633988261223
0.8,r0.8_0,0.6431156811554433,warm,147,0.05355248227715492
0.8,r0.8_0,0.6431156811554433,warm,148,0.053378913551568985
0.8,r0.8_0,0.6431156811554433,warm,149,0.05356863513588905
0.8,r0.8_0,0.6431156811554433,warm,150,0.053569916635751724
0.8,r0.8_0,0.6431156811554433,warm,151,0.05323159694671631
0.8,r0.8_0,0.6431156811554433,warm_rewarm,0,0.4764212965965271
0.8,r0.8_0,0.6431156811554433,warm_rewarm,1,0.2832064628601074
0.8,r0.8_0,0.6431156811554433,warm_rewarm,2,0.2443891167640686
0.8,r0.8_0,0.6431156811554433,warm_rewarm,3,0.21169093251228333
0.8,r0.8_0,0.6431156811554433,warm_rewarm,4,0.18131448328495026
0.8,r0.8_0,0.6431156811554433,warm_rewarm,5,0.1621440052986145
0.8,r0.8_0,0.6431156811554433,warm_rewarm,6,0.1511884331703186
0.8,r0.8_0,0.6431156811554433,warm_rewarm,7,0.1371297985315323
0.8,r0.8_0,0.6431156811554433,warm_rewarm,8,0.12748393416404724
0.8,r0.8_0,0.6431156811554433,warm_rewarm,9,0.12001566588878632
0.8,r0.8_0,0.6431156811554433,warm_rewarm,10,0.1164897158741951
0.8,r0.8_0,0.6431156811554433,warm_rewarm,11,0.11130967736244202
0.8,r0.8_0,0.6431156811554433,warm_rewarm,12,0.10690603405237198
0.8,r0.8_0,0.6431156811554433,warm_rewarm,13,0.10434957593679428
0.8,r0.8_0,0.6431156811554433,warm_rewarm,14,0.10035856813192368
0.8,r0.8_0,0.6431156811554433,warm_rewarm,15,0.09690740704536438
0.8,r0.8_0,0.6431156811554433,warm_rewarm,16,0.09528788179159164
0.8,r0.8_0,0.6431156811554433,warm_rewarm,17,0.09271450340747833
0.8,r0.8_0,0.6431156811554433,warm_rewarm,18,0.0906749740242958
0.8,r0.8_0,0.6431156811554433,warm_rewarm,19,0.08811011165380478
0.8,r0.8_0,0.6431156811554433,warm_rewarm,20,0.08947741985321045
0.8,r0.8_0,0.6431156811554433,warm_rewarm,21,0.08713732659816742
0.8,r0.8_0,0.6431156811554433,warm_rewarm,22,0.08516930043697357
0.8,r0.8_0,0.6431156811554433,warm_rewarm,23,0.08418117463588715
0.8,r0.8_0,0.6431156811554433,warm_rewarm,24,0.08305729180574417
0.8,r0.8_0,0.6431156811554433,warm_rewarm,25,0.08170385658740997
0.8,r0.8_0,0.6431156811554433,warm_rewarm,26,0.0809212177991867
0.8,r0.8_0,0.6431156811554433,warm_rewarm,27,0.07861921936273575
0.8,r0.8_0,0.6431156811554433,warm_rewarm,28,0.07886798679828644
0.8,r0.8_0,0.6431156811554433,warm_rewarm,29,0.07729826122522354
0.8,r0.8_0,0.6431156811554433,warm_rewarm,30,0.07789799571037292
0.8,r0.8_0,0.6431156811554433,warm_rewarm,31,0.07658909261226654
0.8,r0.8_0,0.6431156811554433,warm_rewarm,32,0.07518643140792847
0.8,r0.8_0,0.6431156811554433,warm_rewarm,33,0.07558421790599823
0.8,r0.8_0,0.6431156811554433,warm_rewarm,34,0.07430392503738403
0.8,r0.8_0,0.6431156811554433,warm_rewarm,35,0.07332643121480942
0.8,r0.8_0,0.6431156811554433,warm_rewarm,36,0.07331100106239319
0.8,r0.8_0,0.6431156811554433,warm_rewarm,37,0.07221407443284988
0.8,r0.8_0,0.6431156811554433,warm_rewarm,38,0.07156199216842651
0.8,r0.8_0,0.6431156811554433,warm_rewarm,39,0.07170438766479492
0.8,r0.8_0,0.6431156811554433,warm_rewarm,40,0.07151809334754944
0.8,r0.8_0,0.6431156811554433,warm_rewarm,41,0.07002564519643784
0.8,r0.8_0,0.6431156811554433,warm_rewarm,42,0.07069294899702072
0.8,r0.8_0,0.6431156811554433,warm_rewarm,43,0.06886744499206543
0.8,r0.8_0,0.6431156811554433,warm_rewarm,44,0.06858003884553909
0.8,r0.8_0,0.6431156811554433,warm_rewarm,45,0.06803260743618011
0.8,r0.8_0,0.6431156811554433,warm_rewarm,46,0.06855357438325882
0.8,r0.8_0,0.6431156811554433,warm_rewarm,47,0.06806551665067673
0.8,r0.8_0,0.6431156811554433,warm_rewarm,48,0.06713062524795532
0.8,r0.8_0,0.6431156811554433,warm_rewarm,49,0.06673682481050491
0.8,r0.8_0,0.6431156811554433,warm_rewarm,50,0.06600818037986755
0.8,r0.8_0,0.6431156811554433,warm_rewarm,51,0.06543783098459244
0.8,r0.8_0,0.6431156811554433,warm_rewarm,52,0.06782542169094086
0.8,r0.8_0,0.6431156811554433,warm_rewarm,53,0.0657585859298706
0.8,r0.8_0,0.6431156811554433,warm_rewarm,54,0.06533559411764145
0.8,r0.8_0,0.6431156811554433,warm_rewarm,55,0.06592501699924469
0.8,r0.8_0,0.6431156811554433,warm_rewarm,56,0.06431594491004944
0.8,r0.8_0,0.6431156811554433,warm_rewarm,57,0.06542693823575974
0.8,r0.8_0,0.6431156811554433,warm_rewarm,58,0.0642683357000351
0.8,r0.8_0,0.6431156811554433,warm_rewarm,59,0.06349673122167587
0.8,r0.8_0,0.6431156811554433,warm_rewarm,60,0.0638146921992302
0.8,r0.8_0,0.6431156811554433,warm_rewarm,61,0.06402309983968735
0.8,r0.8_0,0.6431156811554433,warm_rewarm,62,0.06384725123643875
0.8,r0.8_0,0.6431156811554433,warm_rewarm,63,0.06293971836566925
0.8,r0.8_0,0.6431156811554433,warm_rewarm,64,0.06260985881090164
0.8,r0.8_0,0.6431156811554433,warm_rewarm,65,0.06291834264993668
0.8,r0.8_0,0.6431156811554433,warm_rewarm,66,0.06312131881713867
0.8,r0.8_0,0.6431156811554433,warm_rewarm,67,0.062128711491823196
0.8,r0.8_0,0.6431156811554433,warm_rewarm,68,0.06314749270677567
0.8,r0.8_0,0.6431156811554433,warm_rewarm,69,0.0621822290122509
0.8,r0.8_0,0.6431156811554433,warm_rewarm,70,0.06172037497162819
0.8,r0.8_0,0.6431156811554433,warm_rewarm,71,0.06131773814558983
0.8,r0.8_0,0.6431156811554433,warm_rewarm,72,0.061723269522190094
0.8,r0.8_0,0.6431156811554433,warm_rewarm,73,0.06144523248076439
0.8,r0.8_0,0.6431156811554433,warm_rewarm,74,0.06069048494100571
0.8,r0.8_0,0.6431156811554433,warm_rewarm,75,0.060943033546209335
0.8,r0.8_0,0.6431156811554433,warm_rewarm,76,0.060243770480155945
0.8,r0.8_0,0.6431156811554433,warm_rewarm,77,0.0610666498541832
0.8,r0.8_0,0.6431156811554433,warm_rewarm,78,0.06091361865401268
0.8,r0.8_0,0.6431156811554433,warm_rewarm,79,0.05998189374804497
